brand,price,fuel,month,year,mileage,power,url
SEAT Leon ST 1.6 TDI Style S/S,12250.0,Diesel,Dezembro,2017,226000,115,https://www.standvirtual.com/carros/anuncio/seat-leon-st-1-6-tdi-style-s-s-ID8Pzh2H.html
Toyota Hilux 2.5 D-4D CE,17990.0,Diesel,Dezembro,2007,274896,120,https://www.standvirtual.com/carros/anuncio/toyota-hilux-2-5-d-4d-ce-ID8PlyN8.html
Jaguar XF 2.0 D Prestige Aut.,33900.0,Diesel,Maio,2019,50000,163,https://www.standvirtual.com/carros/anuncio/jaguar-xf-2-0-d-prestige-aut-ID8PxV2S.html
Land Rover Range Rover Evoque 2.0 D150 AWD R-Dynamic HSE Auto,34999.0,Diesel,Setembro,2018,122000,150,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-evoque-2-0-d150-awd-r-dynamic-hse-auto-ID8PyS3D.html
Dodge Challenger,70000.0,Gasolina,Dezembro,2020,45522,309,https://www.standvirtual.com/carros/anuncio/dodge-challenger-ID8Prj8x.html
VW Golf Variant 1.6 TDi BlueMotion Confortline,12500.0,Diesel,Abril,2015,119599,110,https://www.standvirtual.com/carros/anuncio/vw-golf-variant-1-6-tdi-bluemotion-confortline-ID8PzW6F.html
SEAT Leon 1.0 EcoTSI FR S/S,19980.0,Gasolina,Março,2020,69830,115,https://www.standvirtual.com/carros/anuncio/seat-leon-1-0-ecotsi-fr-s-s-ID8Py2Kd.html
Land Rover Range Rover,21950.0,Diesel,Março,2006,343000,177,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-ID8PsuuK.html
Volvo V60 2.0 D3 Momentum Plus Geartronic,30700.0,Diesel,Dezembro,2019,95000,150,https://www.standvirtual.com/carros/anuncio/volvo-v60-2-0-d3-momentum-plus-geartronic-ID8PzE8k.html
Hyundai Santa Fe 2.2 CRDi Executive 7L,17999.0,Diesel,Janeiro,2014,238000,197,https://www.standvirtual.com/carros/anuncio/hyundai-santa-fe-2-2-crdi-executive-7l-ID8PvxWo.html
BMW X1 16 d sDrive Line Sport,24500.0,Diesel,Maio,2016,106400,116,https://www.standvirtual.com/carros/anuncio/bmw-x1-16-d-sdrive-line-sport-ID8PsVkn.html
Audi R8 Spyder 5.2 FSi V10 quattro R-tronic,125000.0,Gasolina,Maio,2012,88120,525,https://www.standvirtual.com/carros/anuncio/audi-r8-spyder-5-2-fsi-v10-quattro-r-tronic-ID8Pz1kb.html
Mercedes-Benz GLC 220 d 4Matic 9G-TRONIC AMG Line,44890.0,Diesel,Setembro,2019,129000,194,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-220-d-4matic-9g-tronic-amg-line-ID8Pt79d.html
Citroën C1 1.0 VTi Feel,12950.0,Gasolina,Março,2021,76622,72,https://www.standvirtual.com/carros/anuncio/citron-c1-1-0-vti-feel-ID8Pz1Dj.html
Porsche Panamera Turbo,120000.0,Gasolina,Março,2017,73512,550,https://www.standvirtual.com/carros/anuncio/porsche-panamera-turbo-ID8PxYxp.html
Audi A3 Cabrio 2.0 TDi Sport,29500.0,Diesel,Março,2015,30584,150,https://www.standvirtual.com/carros/anuncio/audi-a3-cabrio-2-0-tdi-sport-ID8PwjPa.html
Peugeot 108 1.0 VTi Active,11450.0,Gasolina,Junho,2019,36986,72,https://www.standvirtual.com/carros/anuncio/peugeot-108-1-0-vti-active-ID8Py4Sx.html
Audi A5 Cabrio 3.0 TDi V6 quattro S-line S-tronic,18500.0,Diesel,Agosto,2009,192037,240,https://www.standvirtual.com/carros/anuncio/audi-a5-cabrio-3-0-tdi-v6-quattro-s-line-s-tronic-ID8Pxsrq.html
Peugeot 2008 1.2 PureTech Allure Pack,24900.0,Gasolina,Janeiro,2021,22168,102,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-2-puretech-allure-pack-ID8PydPN.html
Abarth 595 1.4 T-Jet Custom MTA,19900.0,Gasolina,Novembro,2016,109917,140,https://www.standvirtual.com/carros/anuncio/abarth-595-1-4-t-jet-custom-mta-ID8PpZuP.html
Fiat 500,9300.0,Gasolina,Julho,2017,72000,70,https://www.standvirtual.com/carros/anuncio/fiat-500-ID8PzcNE.html
Jaguar F-Type 3.0 V6 S/C Auto,54000.0,Gasolina,Dezembro,2016,38000,340,https://www.standvirtual.com/carros/anuncio/jaguar-f-type-3-0-v6-s-c-auto-ID8PxVZY.html
Fiat 500 1.2 by Gucci,18000.0,Gasolina,Julho,2012,146000,69,https://www.standvirtual.com/carros/anuncio/fiat-500-1-2-by-gucci-ID8PmaJ6.html
Mercedes-Benz C 220 D AMG Line,42500.0,Diesel,Fevereiro,2019,28794,194,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-amg-line-ID8PvPMB.html
VW Polo 1.0 Confortline,16950.0,Gasolina,Abril,2021,70365,80,https://www.standvirtual.com/carros/anuncio/vw-polo-1-0-confortline-ID8Py4E5.html
Audi A5 3.0 TDI V6 quattro,13000.0,Diesel,Novembro,2007,274000,240,https://www.standvirtual.com/carros/anuncio/audi-a5-3-0-tdi-v6-quattro-ID8Pl9HG.html
Fiat 500 1.2 Lounge,9950.0,Gasolina,Agosto,2013,111654,69,https://www.standvirtual.com/carros/anuncio/fiat-500-1-2-lounge-ID8PvDjc.html
Audi A4 Avant 35 TDI Design S tronic,32800.0,Diesel,Maio,2019,47312,150,https://www.standvirtual.com/carros/anuncio/audi-a4-avant-35-tdi-design-s-tronic-ID8Pz6j1.html
Audi A1 Sportback 1.0 TFSI,14990.0,Gasolina,Março,2016,118860,95,https://www.standvirtual.com/carros/anuncio/audi-a1-sportback-1-0-tfsi-ID8PinZH.html
BMW 420 Gran Coupé d Pack M Auto,35490.0,Diesel,Maio,2019,63679,190,https://www.standvirtual.com/carros/anuncio/bmw-420-gran-coup-d-pack-m-auto-ID8Pz16s.html
Mercedes-Benz 220,19995.0,Diesel,Junho,2017,227852,170,https://www.standvirtual.com/carros/anuncio/mercedes-benz-220-ID8PyXjx.html
SEAT Leon 2.0 TSI Cupra R,14999.0,Gasolina,Junho,2010,151326,265,https://www.standvirtual.com/carros/anuncio/seat-leon-2-0-tsi-cupra-r-ID8PuUP1.html
VW Arteon 1.4 TSI eHybrid Elegance,31490.0,Híbrido (Gasolina),Maio,2021,61000,218,https://www.standvirtual.com/carros/anuncio/vw-arteon-1-4-tsi-ehybrid-elegance-ID8PvPIn.html
BMW 225 d Pack M Auto,25990.0,Diesel,Julho,2014,165170,218,https://www.standvirtual.com/carros/anuncio/bmw-225-d-pack-m-auto-ID8Pl0Ja.html
Smart ForTwo Coupé 1.0 mhd Passion 71,8000.0,Gasolina,Dezembro,2011,79600,71,https://www.standvirtual.com/carros/anuncio/smart-fortwo-coup-1-0-mhd-passion-71-ID8PzALt.html
Mazda 6 M6 SW 2.2 SKY-D Evolve Navi,20500.0,Diesel,Fevereiro,2017,121900,150,https://www.standvirtual.com/carros/anuncio/mazda-6-m6-sw-2-2-sky-d-evolve-navi-ID8PzRHG.html
Volvo XC 60 2.0 D4 Inscription AWD Geartronic,36990.0,Diesel,Julho,2017,95000,190,https://www.standvirtual.com/carros/anuncio/volvo-xc-60-2-0-d4-inscription-awd-geartronic-ID8PomdE.html
Renault Clio 1.5 dCi Zen,13500.0,Diesel,Março,2019,78787,75,https://www.standvirtual.com/carros/anuncio/renault-clio-1-5-dci-zen-ID8PzrEM.html
BMW 320 d Auto,15500.0,Diesel,Junho,2009,227905,177,https://www.standvirtual.com/carros/anuncio/bmw-320-d-auto-ID8PzKsL.html
Mercedes-Benz EQA,60000.0,Eléctrico,Outubro,2023,100,228,https://www.standvirtual.com/carros/anuncio/mercedes-benz-eqa-ID8PzE8m.html
Audi A4 Avant,10500.0,Diesel,Junho,2008,289000,143,https://www.standvirtual.com/carros/anuncio/audi-a4-avant-ID8PyyHQ.html
Mercedes-Benz GLC 250 d AMG Line 4-Matic,60000.0,Diesel,Janeiro,2019,49868,204,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-250-d-amg-line-4-matic-ID8PzywZ.html
Citroën C5 Aircross 1.2 PureTech Shine,17750.0,Gasolina,Setembro,2019,151622,130,https://www.standvirtual.com/carros/anuncio/citron-c5-aircross-1-2-puretech-shine-ID8PyBiF.html
Land Rover Range Rover Evoque 2.2 SD4 Dynamic Auto,33000.0,Diesel,Março,2015,120427,190,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-evoque-2-2-sd4-dynamic-auto-ID8Pzywz.html
Land Rover Range Rover Velar 2.0 D R-Dynamic,53999.0,Diesel,Agosto,2018,116000,180,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-velar-2-0-d-r-dynamic-ID8PqdJ7.html
Lamborghini Urus 4.0 V8,295000.0,Gasolina,Julho,2018,73624,650,https://www.standvirtual.com/carros/anuncio/lamborghini-urus-4-0-v8-ID8Pz1kc.html
MINI Cabrio Cooper D,17899.0,Diesel,Novembro,2015,139504,112,https://www.standvirtual.com/carros/anuncio/mini-cabrio-cooper-d-ID8PxZuj.html
Nissan X-Trail 1.6 dCi Tekna,19900.0,Diesel,Novembro,2015,140516,130,https://www.standvirtual.com/carros/anuncio/nissan-x-trail-1-6-dci-tekna-ID8PxVLa.html
Nissan Juke 1.5 dCi N-Connecta,11490.0,Diesel,Outubro,2014,170324,110,https://www.standvirtual.com/carros/anuncio/nissan-juke-1-5-dci-n-connecta-ID8PyxBn.html
SEAT Leon ST 1.6 TDI Xcellence S/S,15749.0,Diesel,Outubro,2019,137000,115,https://www.standvirtual.com/carros/anuncio/seat-leon-st-1-6-tdi-xcellence-s-s-ID8PzX9D.html
Toyota Auris 1.4 D-4D Com. +P.Techno+P.Sport,15300.0,Diesel,Outubro,2017,110000,90,https://www.standvirtual.com/carros/anuncio/toyota-auris-1-4-d-4d-com-p-techno-p-sport-ID8PzX9C.html
Opel Crossland X 1.2 T 120 Anos,15500.0,Gasolina,Outubro,2019,55000,110,https://www.standvirtual.com/carros/anuncio/opel-crossland-x-1-2-t-120-anos-ID8PxngG.html
Ford Fiesta 1.4 TDCi Trend,4500.0,Diesel,Fevereiro,2008,204000,68,https://www.standvirtual.com/carros/anuncio/ford-fiesta-1-4-tdci-trend-ID8PxwnQ.html
MINI Electric Cooper SE Premium P. Yours,25000.0,Eléctrico,Abril,2021,13538,184,https://www.standvirtual.com/carros/anuncio/mini-electric-cooper-se-premium-p-yours-ID8PxVZP.html
BMW 323 Ci,11000.0,Gasolina,Março,2000,247000,170,https://www.standvirtual.com/carros/anuncio/bmw-323-ci-ID8PwLcL.html
Renault Mégane Sport Tourer 1.5 Blue dCi Limited J17,15750.0,Diesel,Junho,2019,100000,115,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-1-5-blue-dci-limited-j17-ID8PxngN.html
BMW 525 d Line Luxury Auto,32900.0,Diesel,Março,2016,76900,218,https://www.standvirtual.com/carros/anuncio/bmw-525-d-line-luxury-auto-ID8OuaAz.html
VW Taigo 1.0 TSI,23900.0,Gasolina,Julho,2022,43906,95,https://www.standvirtual.com/carros/anuncio/vw-taigo-1-0-tsi-ID8PziJf.html
Opel Astra 1.6 CDTI Ecotec Edition S/S,16000.0,Diesel,Março,2019,131500,110,https://www.standvirtual.com/carros/anuncio/opel-astra-1-6-cdti-ecotec-edition-s-s-ID8PzX9B.html
Mercedes-Benz C 220 d Avantgarde,47500.0,Diesel,Maio,2021,20854,194,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-avantgarde-ID8Pt5v2.html
Peugeot 308 SW 1.5 BlueHDi Active,12700.0,Diesel,Abril,2018,158000,130,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-5-bluehdi-active-ID8PzX9A.html
VW Golf 1.4 GTE Plug-in,23950.0,Híbrido (Gasolina),Setembro,2018,103000,204,https://www.standvirtual.com/carros/anuncio/vw-golf-1-4-gte-plug-in-ID8PvZy0.html
Mercedes-Benz C 200 d Avantgarde Aut.,28999.0,Diesel,Setembro,2019,118000,160,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-d-avantgarde-aut-ID8PwCJG.html
Audi A4 Allroad 2.0 TDI quattro S tronic,21900.0,Diesel,Dezembro,2014,143000,190,https://www.standvirtual.com/carros/anuncio/audi-a4-allroad-2-0-tdi-quattro-s-tronic-ID8PxV2w.html
Mitsubishi Space Star 1.2 Connect Edition,16900.0,Gasolina,Agosto,2023,1000,71,https://www.standvirtual.com/carros/anuncio/mitsubishi-space-star-1-2-connect-edition-ID8PzPAr.html
Mercedes-Benz C 220 D Avantgarde,29990.0,Diesel,Outubro,2018,86623,194,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-avantgarde-ID8Pr2jY.html
VW Passat Variant 1.6 TDI Confortline BlueMotion,12500.0,Diesel,Dezembro,2011,226000,105,https://www.standvirtual.com/carros/anuncio/vw-passat-variant-1-6-tdi-confortline-bluemotion-ID8PzMYi.html
VW Passat Variant 1.6 TDI Confortline,11300.0,Diesel,Janeiro,2011,183833,105,https://www.standvirtual.com/carros/anuncio/vw-passat-variant-1-6-tdi-confortline-ID8Pwmpl.html
Mercedes-Benz A 150 Elegance,7950.0,Gasolina,Agosto,2008,90000,95,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-150-elegance-ID8PsS7W.html
Audi A4 Avant 2.0 TDI Business Line Plus,10950.0,Diesel,Abril,2009,283000,143,https://www.standvirtual.com/carros/anuncio/audi-a4-avant-2-0-tdi-business-line-plus-ID8PyyzV.html
Porsche 718 Boxster 2.0 T PDK,72000.0,Gasolina,Janeiro,2019,75727,300,https://www.standvirtual.com/carros/anuncio/porsche-718-boxster-2-0-t-pdk-ID8PzyvT.html
Porsche 996 Turbo,80000.0,Gasolina,Março,2002,190611,420,https://www.standvirtual.com/carros/anuncio/porsche-996-turbo-ID8Pzyv9.html
Citroën C3 1.2 PureTech Feel,13990.0,Gasolina,Abril,2017,117000,68,https://www.standvirtual.com/carros/anuncio/citron-c3-1-2-puretech-feel-ID8PtRyR.html
BMW X1 16 d sDrive Auto Advantage,30999.0,Diesel,Abril,2019,30500,116,https://www.standvirtual.com/carros/anuncio/bmw-x1-16-d-sdrive-auto-advantage-ID8PvyKW.html
Mercedes-Benz C 220 d Station 9G-TRONIC Avantgarde,33500.0,Diesel,Junho,2019,98000,194,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-station-9g-tronic-avantgarde-ID8PyWLe.html
BYD Atto 3,38000.0,Eléctrico,Dezembro,2022,5500,204,https://www.standvirtual.com/carros/anuncio/byd-atto-3-ID8PyVES.html
Mercedes-Benz B 200 d Urban Aut.,26990.0,Diesel,Maio,2019,103987,136,https://www.standvirtual.com/carros/anuncio/mercedes-benz-b-200-d-urban-aut-ID8PwCxk.html
MINI Cooper D,8500.0,Diesel,Setembro,2009,235129,110,https://www.standvirtual.com/carros/anuncio/mini-cooper-d-ID8Py4Sk.html
Renault Mégane BLUE dCi 115 BUSINESS EDITION,16900.0,Diesel,Junho,2019,68000,115,https://www.standvirtual.com/carros/anuncio/renault-mgane-blue-dci-115-business-edition-ID8Pz1kz.html
BMW X1 25 e xDrive Pack M,37950.0,Híbrido (Gasolina),Setembro,2021,46000,220,https://www.standvirtual.com/carros/anuncio/bmw-x1-25-e-xdrive-pack-m-ID8PyQwp.html
Renault Kadjar 1.3 TCe Intens,18990.0,Gasolina,Junho,2019,79250,140,https://www.standvirtual.com/carros/anuncio/renault-kadjar-1-3-tce-intens-ID8PuAEt.html
Ford Fiesta 1.0 EcoBoost ST-Line,22490.0,Gasolina,Agosto,2023,385,100,https://www.standvirtual.com/carros/anuncio/ford-fiesta-1-0-ecoboost-st-line-ID8Pyfwo.html
SEAT Leon 2.0 TDI Style,22990.0,Diesel,Agosto,2021,49899,115,https://www.standvirtual.com/carros/anuncio/seat-leon-2-0-tdi-style-ID8PyQ3F.html
SEAT Leon 2.0 T FSI FR,15990.0,Gasolina,Janeiro,2011,175700,211,https://www.standvirtual.com/carros/anuncio/seat-leon-2-0-t-fsi-fr-ID8Py28P.html
BMW 118 d Pack M,15990.0,Diesel,Junho,2012,160000,143,https://www.standvirtual.com/carros/anuncio/bmw-118-d-pack-m-ID8PyRYP.html
BMW 118 d Coupe Limited Edition Lifestyle c/ M Sport Pack,11900.0,Diesel,Maio,2008,250000,143,https://www.standvirtual.com/carros/anuncio/bmw-118-d-coupe-limited-edition-lifestyle-c-m-sport-pack-ID8PySdu.html
Citroën Berlingo 1.6 BlueHDi Feel Edition,13950.0,Diesel,Novembro,2015,221296,100,https://www.standvirtual.com/carros/anuncio/citron-berlingo-1-6-bluehdi-feel-edition-ID8Psg06.html
Mercedes-Benz A 180 d Style,15550.0,Diesel,Março,2013,215337,109,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-style-ID8Pxtta.html
Jaguar S-Type,11950.0,Diesel,Janeiro,2004,198200,207,https://www.standvirtual.com/carros/anuncio/jaguar-s-type-ID8Pwh2j.html
Fiat 500L 0.9 8V TwinAir Trekking S&S,11950.0,Gasolina,Dezembro,2014,120506,105,https://www.standvirtual.com/carros/anuncio/fiat-500l-0-9-8v-twinair-trekking-s-s-ID8PxtuW.html
Alfa Romeo Giulietta 2.0 JTDm Exclusive,11250.0,Diesel,Dezembro,2013,197134,150,https://www.standvirtual.com/carros/anuncio/alfa-romeo-giulietta-2-0-jtdm-exclusive-ID8Pz46F.html
Mercedes-Benz R 300 CDi BlueEfficiency,18250.0,Diesel,Março,2011,299607,190,https://www.standvirtual.com/carros/anuncio/mercedes-benz-r-300-cdi-blueefficiency-ID8PxG2o.html
Mercedes-Benz GLC 220 d Coupe 4Matic 9G-TRONIC Exclusive,44950.0,Diesel,Julho,2018,197880,170,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-220-d-coupe-4matic-9g-tronic-exclusive-ID8PxFJz.html
BMW 118 d,15750.0,Diesel,Fevereiro,2012,237202,143,https://www.standvirtual.com/carros/anuncio/bmw-118-d-ID8PvfVT.html
Peugeot 308 SW,11990.0,Diesel,Abril,2015,161000,120,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-ID8PzxJO.html
BMW 116 d Line Sport Auto,19300.0,Diesel,Março,2019,146500,116,https://www.standvirtual.com/carros/anuncio/bmw-116-d-line-sport-auto-ID8PzX9E.html
Mercedes-Benz 220,12000.0,Diesel,Abril,1974,44717,60,https://www.standvirtual.com/carros/anuncio/mercedes-benz-220-ID8PyO5d.html
Opel Corsa 1.3 CDTi Enjoy EcoFLEX,6000.0,Diesel,Março,2010,206000,95,https://www.standvirtual.com/carros/anuncio/opel-corsa-1-3-cdti-enjoy-ecoflex-ID8Py4Jy.html
MINI Countryman One D,14990.0,Diesel,Maio,2014,152678,90,https://www.standvirtual.com/carros/anuncio/mini-countryman-one-d-ID8PoCCi.html
SEAT Ibiza SC 1.4 16V Sport,5200.0,Gasolina,Outubro,2008,228000,85,https://www.standvirtual.com/carros/anuncio/seat-ibiza-sc-1-4-16v-sport-ID8PxXYf.html
BMW 116 d Pack M,19990.0,Diesel,Abril,2015,213000,116,https://www.standvirtual.com/carros/anuncio/bmw-116-d-pack-m-ID8Ptg24.html
Fiat 500 1.2 Lounge,12800.0,Gasolina,Dezembro,2020,61138,69,https://www.standvirtual.com/carros/anuncio/fiat-500-1-2-lounge-ID8PzE8r.html
BMW 214 Active Tourer d,11250.0,Diesel,Julho,2015,285000,96,https://www.standvirtual.com/carros/anuncio/bmw-214-active-tourer-d-ID8Pz5Qv.html
Skoda Octavia Break 1.6 TDi Elegance Pack 4x4,6000.0,Diesel,Dezembro,2009,260000,105,https://www.standvirtual.com/carros/anuncio/skoda-octavia-break-1-6-tdi-elegance-pack-4x4-ID8PsdqB.html
Peugeot 2008 1.5 BlueHDi Allure,22990.0,Diesel,Maio,2020,134000,102,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-5-bluehdi-allure-ID8PvHw1.html
Renault Clio 1.0 TCe Intens,19250.0,Gasolina,Março,2021,30487,90,https://www.standvirtual.com/carros/anuncio/renault-clio-1-0-tce-intens-ID8PyBir.html
SEAT Leon ST 1.0 TSI FR,29250.0,Gasolina,Abril,2023,6941,110,https://www.standvirtual.com/carros/anuncio/seat-leon-st-1-0-tsi-fr-ID8Py31F.html
Renault Mégane Sport Tourer 1.5 Blue dCi Zen,20450.0,Diesel,Março,2019,81590,115,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-1-5-blue-dci-zen-ID8PyBiy.html
Smart ForTwo Coupé 0.9 Passion 90 Aut,17500.0,Gasolina,Setembro,2019,46238,90,https://www.standvirtual.com/carros/anuncio/smart-fortwo-coup-0-9-passion-90-aut-ID8Pz1mR.html
SEAT Arona 1.0 TSI Xcellence DSG,26900.0,Gasolina,Maio,2022,42942,110,https://www.standvirtual.com/carros/anuncio/seat-arona-1-0-tsi-xcellence-dsg-ID8PyBix.html
SEAT Arona 1.0 TSI Style DSG,21900.0,Gasolina,Março,2022,19365,110,https://www.standvirtual.com/carros/anuncio/seat-arona-1-0-tsi-style-dsg-ID8Py321.html
Mercedes-Benz A 180 CDi BE AMG Line,18900.0,Diesel,Fevereiro,2014,148333,109,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-cdi-be-amg-line-ID8Py33X.html
Jaguar F-Pace 2.0 i4D Prestige AWD,27950.0,Diesel,Julho,2016,209000,180,https://www.standvirtual.com/carros/anuncio/jaguar-f-pace-2-0-i4d-prestige-awd-ID8PsMjt.html
Peugeot 508 1.5 BlueHDi GT Line,23990.0,Diesel,Janeiro,2019,133000,130,https://www.standvirtual.com/carros/anuncio/peugeot-508-1-5-bluehdi-gt-line-ID8Pv2Xn.html
Mercedes-Benz A 160 d Style,18990.0,Diesel,Agosto,2016,163000,90,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-160-d-style-ID8Pv2Wf.html
Land Rover Range Rover Evoque 2.0 eD4 SE Dynamic,26950.0,Diesel,Março,2016,172000,150,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-evoque-2-0-ed4-se-dynamic-ID8PshQ1.html
Mercedes-Benz 190 E 1.7,7750.0,Gasolina,Agosto,1992,119000,107,https://www.standvirtual.com/carros/anuncio/mercedes-benz-190-e-1-7-ID8PsMqm.html
Mercedes-Benz C 180 d AMG Line Aut.,27850.0,Diesel,Maio,2017,154000,116,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-180-d-amg-line-aut-ID8Pd2k5.html
Fiat Freemont 2.0 M-Jet Cross,19990.0,Diesel,Abril,2016,125847,170,https://www.standvirtual.com/carros/anuncio/fiat-freemont-2-0-m-jet-cross-ID8PmIqG.html
Audi A4 Avant 2.0 TDI Business Line S-line,17900.0,Diesel,Março,2015,167653,136,https://www.standvirtual.com/carros/anuncio/audi-a4-avant-2-0-tdi-business-line-s-line-ID8PuAbe.html
Audi A3 Limousine 1.6 TDI Business Line Attraction,16000.0,Diesel,Maio,2016,176245,110,https://www.standvirtual.com/carros/anuncio/audi-a3-limousine-1-6-tdi-business-line-attraction-ID8PzKJP.html
BMW 620 Gran Turismo d Pack M,42990.0,Diesel,Junho,2019,101000,190,https://www.standvirtual.com/carros/anuncio/bmw-620-gran-turismo-d-pack-m-ID8PzXaa.html
BMW 214 Gran Tourer d 7L Line Sport,15900.0,Diesel,Julho,2016,182000,95,https://www.standvirtual.com/carros/anuncio/bmw-214-gran-tourer-d-7l-line-sport-ID8PyMND.html
Citroën C3 1.5 BlueHDi Feel,17400.0,Diesel,Março,2020,25387,102,https://www.standvirtual.com/carros/anuncio/citron-c3-1-5-bluehdi-feel-ID8PyQo3.html
Kia Rio,15500.0,Gasolina,Abril,2019,87477,100,https://www.standvirtual.com/carros/anuncio/kia-rio-ID8Pz75G.html
Nissan Micra 1.2 Acenta CVT,12000.0,Gasolina,Março,2014,156000,80,https://www.standvirtual.com/carros/anuncio/nissan-micra-1-2-acenta-cvt-ID8PyQnY.html
Opel Crossland X 1.6 CDTi Edition,16900.0,Diesel,Novembro,2017,45426,99,https://www.standvirtual.com/carros/anuncio/opel-crossland-x-1-6-cdti-edition-ID8PxU6w.html
Fiat 500e Icon,24500.0,Eléctrico,Janeiro,2022,10270,118,https://www.standvirtual.com/carros/anuncio/fiat-500e-icon-ID8PxStS.html
Audi A5 Sportback 40 TDI Sport S tronic,44900.0,Diesel,Setembro,2019,88920,190,https://www.standvirtual.com/carros/anuncio/audi-a5-sportback-40-tdi-sport-s-tronic-ID8PvGTB.html
Audi A3 2.0 TDI S-line,8900.0,Diesel,Junho,2004,283062,140,https://www.standvirtual.com/carros/anuncio/audi-a3-2-0-tdi-s-line-ID8PyN1D.html
Mercedes-Benz CLA 180 d Shooting Brake AMG Line Aut.,43500.0,Diesel,Agosto,2022,39760,116,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-shooting-brake-amg-line-aut-ID8PzE8u.html
Ford Puma 1.0 EcoBoost MHEV ST-Line,21990.0,Gasolina,Fevereiro,2021,33000,125,https://www.standvirtual.com/carros/anuncio/ford-puma-1-0-ecoboost-mhev-st-line-ID8PzXa0.html
Fiat 500X 1.0 FireFly City Cross,18500.0,Gasolina,Janeiro,2021,19000,120,https://www.standvirtual.com/carros/anuncio/fiat-500x-1-0-firefly-city-cross-ID8PyaUj.html
SEAT Ibiza 1.4 TDi Sport,5250.0,Diesel,Abril,2008,164000,80,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-4-tdi-sport-ID8Pqhie.html
